,Open,High,Low,Close,Date,Fib Level 0,Fib Level 1,Fib Level 2,Fib Level 3,Fib Level 4,Fib Level 5,Fib Level 6,8_upperBand,8_lowerBand,16_upperBand,16_lowerBand,20_upperBand,20_lowerBand,50_upperBand,50_lowerBand,100_upperBand,100_lowerBand,250_upperBand,250_lowerBand,12_26_macd,signal,5_10_macd,8_rolling_mean,8_rolling_median,12_rolling_mean,12_rolling_median,24_rolling_mean,24_rolling_median,240_rolling_mean,240_rolling_median,720_rolling_mean,720_rolling_median,Open_ratio,High_ratio,Low_ratio,Close_ratio,Fib Level 0_ratio,Fib Level 1_ratio,Fib Level 2_ratio,Fib Level 3_ratio,Fib Level 4_ratio,Fib Level 5_ratio,Fib Level 6_ratio,8_upperBand_ratio,8_lowerBand_ratio,16_upperBand_ratio,16_lowerBand_ratio,20_upperBand_ratio,20_lowerBand_ratio,50_upperBand_ratio,50_lowerBand_ratio,100_upperBand_ratio,100_lowerBand_ratio,250_upperBand_ratio,250_lowerBand_ratio,12_26_macd_ratio,signal_ratio,5_10_macd_ratio,8_rolling_mean_ratio,8_rolling_median_ratio,12_rolling_mean_ratio,12_rolling_median_ratio,24_rolling_mean_ratio,24_rolling_median_ratio,240_rolling_mean_ratio,240_rolling_median_ratio,720_rolling_mean_ratio,720_rolling_median_ratio,will_be_increased
899,138.8000030517578,138.8000030517578,138.5,138.60000610351562,2023-03-10 17:56:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.95227864341862,138.5977244083392,139.07265183754754,138.57734968833137,139.07675127290227,138.54324994780083,139.57673773155895,138.56726556433946,139.97128788503667,138.62471370187737,140.75412868258186,138.7618719277697,-0.09662562779936934,-0.027785595793157758,-0.040283201335597596,138.7750015258789,138.8000030517578,138.7833340962728,138.8000030517578,138.87500063578287,138.8000030517578,139.74750029246013,139.89999389648438,140.50805564456516,140.1999969482422,0.144,0.144,0.072,0.0,9.565,6.236,4.275,2.743,1.255,0.791,3.28,0.254,0.002,0.34,0.016,0.343,0.041,0.7,0.024,0.98,0.018,1.53,0.117,-143540.213,-498919.63,-344164.03,0.126,0.144,0.132,0.144,0.198,0.144,0.821,0.929,1.358,1.141,0.0
900,138.5,138.60000610351562,138.39999389648438,138.5,2023-03-10 17:57:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.01186104490336,138.4881427697939,139.10261384083952,138.50988730356966,139.06987961004492,138.50012161065823,139.58152895625966,138.53047421756844,139.97864711356763,138.59735447334643,140.76027065998076,138.7437299503708,-0.11269442109508532,-0.036014982389669915,-0.06893252877571854,138.75000190734863,138.8000030517578,138.75000127156576,138.8000030517578,138.84166717529297,138.8000030517578,139.74125029246014,139.89999389648438,140.50375008053248,140.1999969482422,0.0,0.072,0.072,0.0,9.486,6.159,4.2,2.669,1.182,0.862,3.35,0.368,0.009,0.433,0.007,0.41,0.0,0.775,0.022,1.056,0.07,1.606,0.176,-122998.719,-384662.176,-201021.107,0.18,0.216,0.18,0.216,0.246,0.216,0.888,1.001,1.426,1.213,1.0
901,138.5,138.60000610351562,138.39999389648438,138.60000610351562,2023-03-10 17:58:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.00274486559826,138.44725971203846,139.0753553326521,138.48714657469654,139.06987961004492,138.50012161065823,139.57818530492838,138.50581799097003,139.9818336087654,138.57616810021895,140.76536179062836,138.72823891737946,-0.1160219697375453,-0.04185783905349759,-0.06522926570880827,138.72500228881836,138.8000030517578,138.72500228881836,138.8000030517578,138.8166675567627,138.8000030517578,139.73583367665609,139.8499984741211,140.49958341386582,140.1999969482422,0.072,0.0,0.145,0.0,9.565,6.236,4.275,2.743,1.255,0.791,3.28,0.29,0.11,0.342,0.081,0.338,0.072,0.701,0.068,0.987,0.017,1.538,0.092,-119560.139,-331220.787,-212581.322,0.09,0.144,0.09,0.144,0.156,0.144,0.813,0.894,1.352,1.141,1.0
905,138.6999969482422,138.6999969482422,138.6999969482422,138.6999969482422,2023-03-10 18:09:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.84572295953436,138.4792778034051,138.92811315123382,138.50938875611482,139.03469482569898,138.49530547947683,139.50346768207865,138.46853488139791,139.9951410780646,138.51886008160335,140.774876871357,138.6763236901664,-0.09058415965662903,-0.031528843731808046,-0.013909745444152577,138.66250038146973,138.6999969482422,138.71666717529297,138.6999969482422,138.77083333333334,138.8000030517578,139.71500027974446,139.8000030517578,140.48375004662407,140.1999969482422,0.0,0.0,0.0,0.0,9.644,6.312,4.35,2.817,1.328,0.719,3.21,0.105,0.159,0.164,0.138,0.241,0.148,0.576,0.167,0.925,0.131,1.474,0.017,-153217.275,-440014.632,-997242.597,0.027,0.0,0.012,0.0,0.051,0.072,0.726,0.787,1.27,1.07,1.0
906,138.8000030517578,138.8000030517578,138.6999969482422,138.8000030517578,2023-03-13 10:30:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.84572295953436,138.4792778034051,138.92811315123382,138.50938875611482,139.00187236453897,138.50812824581257,139.47022687315553,138.47377581239135,139.99670334580534,138.50929793593295,140.77674651916493,138.66565411560072,-0.07687184617870457,-0.024102761257536777,0.005601568639548304,138.66250038146973,138.6999969482422,138.71666717529297,138.6999969482422,138.77500025431314,138.8000030517578,139.71000029246014,139.8000030517578,140.48000005086263,140.1999969482422,0.0,0.0,0.072,0.0,9.723,6.389,4.426,2.891,1.401,0.648,3.14,0.033,0.232,0.092,0.21,0.145,0.211,0.481,0.236,0.855,0.21,1.404,0.097,-180660.257,-575967.643,2477777.394,0.099,0.072,0.06,0.072,0.018,0.0,0.651,0.715,1.196,0.999,1.0
907,138.8000030517578,138.89999389648438,138.6999969482422,138.89999389648438,2023-03-13 10:31:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.9390409300139,138.46095678116774,138.9550600579038,138.51994032356592,138.97941153326082,138.52058846673918,139.46022954915657,138.47177301431998,139.99743651642575,138.50456452117191,140.7759348568785,138.65686568023085,-0.05727607055624162,-0.013071260491084518,0.031054742574724514,138.69999885559082,138.6999969482422,138.71666717529297,138.6999969482422,138.7833334604899,138.8000030517578,139.7054169336955,139.8000030517578,140.4765278286404,140.1999969482422,0.072,0.0,0.144,0.0,9.802,6.465,4.501,2.965,1.474,0.576,3.07,0.028,0.317,0.04,0.274,0.057,0.274,0.402,0.309,0.784,0.285,1.333,0.175,-242609.642,-1062736.568,447174.659,0.144,0.144,0.132,0.144,0.084,0.072,0.577,0.644,1.122,0.927,1.0
909,139.0,139.1999969482422,138.89999389648438,139.0,2023-03-13 10:33:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.08374031674282,138.54125586855992,139.0489264724598,138.48857390900992,139.02277698634413,138.497224234359,139.42015529424998,138.48384739129688,139.9946124985764,138.49538841695093,140.77344077521877,138.6425597130625,-0.01412315632947525,0.014846181512516677,0.06949204008611787,138.81249809265137,138.75,138.75,138.6999969482422,138.79166666666666,138.8000030517578,139.69708360036213,139.75,140.46958338419597,140.1999969482422,0.0,0.144,0.072,0.0,9.881,6.542,4.576,3.039,1.547,0.504,3.001,0.06,0.331,0.035,0.369,0.016,0.363,0.301,0.373,0.71,0.364,1.26,0.258,-984299.259,936167.685,199922.909,0.135,0.18,0.18,0.216,0.15,0.144,0.499,0.537,1.046,0.856,0.0
910,139.0,139.0,138.6999969482422,138.8000030517578,2023-03-13 10:34:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.08134802392925,138.5686496872524,139.0489264724598,138.48857390900992,139.02277698634413,138.497224234359,139.39175691119488,138.48824614056292,139.99583338315873,138.48616765443896,140.77415572451343,138.63224478818188,-0.01489739725468553,0.020103429752014686,0.04113242271000672,138.82499885559082,138.8000030517578,138.75,138.6999969482422,138.7833334604899,138.8000030517578,139.6920836130778,139.6999969482422,140.4658333884345,140.1999969482422,0.144,0.144,0.072,0.0,9.723,6.389,4.426,2.891,1.401,0.648,3.14,0.202,0.167,0.179,0.225,0.16,0.219,0.425,0.225,0.854,0.227,1.402,0.121,-931806.396,690329.468,337346.7,0.018,0.0,0.036,0.072,0.012,0.0,0.639,0.644,1.186,0.999,1.0
914,139.0,139.0,138.8000030517578,138.89999389648438,2023-03-13 10:38:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.04067072595845,138.78432240758647,139.08749440520725,138.48750254303494,139.06624945546582,138.52374840830373,139.3056275873338,138.51037399958028,139.97116825702744,138.46083247539445,140.77478793772588,138.598812404071,0.006994179940988943,0.02664377852110709,0.026151316890633325,138.91249656677246,138.89999389648438,138.84999720255533,138.89999389648438,138.78333282470703,138.8000030517578,139.67333348592123,139.6999969482422,140.45125001271566,140.1999969482422,0.072,0.072,0.072,0.0,9.802,6.465,4.501,2.965,1.474,0.576,3.07,0.101,0.083,0.135,0.298,0.12,0.272,0.291,0.281,0.765,0.317,1.332,0.217,1985836.808,521222.431,531039.577,0.009,0.0,0.036,0.0,0.084,0.072,0.554,0.573,1.104,0.927,0.0
916,138.8000030517578,138.8000030517578,138.60000610351562,138.8000030517578,2023-03-13 10:40:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.0164142084309,138.73358197687185,139.05219786179643,138.58529908644576,139.0567502930661,138.52324848623078,139.28766966669124,138.50433167608222,139.9450373161498,138.44896353834235,140.77513543941447,138.57926495121055,-0.0022919376036725225,0.01747483377094567,-0.0036205459078644253,138.87499809265137,138.89999389648438,138.8666648864746,138.89999389648438,138.79583295186362,138.8000030517578,139.6620834986369,139.60000610351562,140.44361112382677,140.1999969482422,0.0,0.0,0.144,0.0,9.723,6.389,4.426,2.891,1.401,0.648,3.14,0.156,0.048,0.181,0.155,0.185,0.2,0.35,0.213,0.818,0.254,1.403,0.159,-6056111.421,794185.112,-3833776.097,0.054,0.072,0.048,0.072,0.003,0.0,0.617,0.573,1.17,0.999,0.0
917,138.6999969482422,138.8000030517578,138.60000610351562,138.6999969482422,2023-03-13 10:41:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.98629690659902,138.68869851576426,139.03791330102052,138.61208250281248,139.05469345980913,138.51530470913616,139.27147256307586,138.50052877969756,139.91498484821503,138.45101582317167,140.7760923414254,138.56790802478554,-0.013448602832170309,0.009092192497352918,-0.024438372597018088,138.83749771118164,138.8499984741211,138.8666648864746,138.89999389648438,138.7916660308838,138.8000030517578,139.6550001780192,139.60000610351562,140.43958333333333,140.1999969482422,0.0,0.072,0.072,0.0,9.644,6.312,4.35,2.817,1.328,0.719,3.21,0.206,0.008,0.243,0.063,0.255,0.133,0.41,0.144,0.868,0.18,1.475,0.095,-1031433.877,1525384.607,-567650.054,0.099,0.108,0.12,0.144,0.066,0.072,0.684,0.645,1.239,1.07,1.0
919,138.8000030517578,138.8000030517578,138.60000610351562,138.8000030517578,2023-03-13 10:43:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.96641497137034,138.6835827398113,139.0289822272164,138.6460151024955,139.05025702355888,138.53974084021067,139.2504722986348,138.497528799998,139.87047096134964,138.45152977107225,140.7757836601372,138.54901675490188,-0.014376349573552716,-0.0002705307122170919,-0.015119671653593514,138.82499885559082,138.8000030517578,138.85833231608072,138.8499984741211,138.78749974568686,138.8000030517578,139.64291687011718,139.60000610351562,140.43180554707845,140.1999969482422,0.0,0.0,0.144,0.0,9.723,6.389,4.426,2.891,1.401,0.648,3.14,0.12,0.084,0.165,0.111,0.18,0.188,0.323,0.218,0.765,0.252,1.403,0.181,-965574.597,-51306660.321,-918109.374,0.018,0.0,0.042,0.036,0.009,0.0,0.604,0.573,1.162,0.999,0.0
921,138.6999969482422,138.6999969482422,138.60000610351562,138.6999969482422,2023-03-13 10:45:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.9164218997916,138.63357733726895,139.0289822272164,138.6460151024955,139.01416483796493,138.6058318051015,139.20904571226419,138.49895477601706,139.83582927855275,138.44217120972849,140.77684888552253,138.5271514806884,-0.028500426562175107,-0.010931341036674265,-0.032069443852748236,138.77499961853027,138.8000030517578,138.80833180745444,138.8000030517578,138.7791659037272,138.8000030517578,139.6300001780192,139.60000610351562,140.42361108991835,140.1999969482422,0.0,0.0,0.072,0.0,9.644,6.312,4.35,2.817,1.328,0.719,3.21,0.156,0.048,0.237,0.039,0.226,0.068,0.366,0.145,0.812,0.186,1.475,0.125,-486759.372,-1268928.742,-432598.916,0.054,0.072,0.078,0.072,0.057,0.072,0.666,0.645,1.227,1.07,1.0
922,138.6999969482422,138.8000030517578,138.60000610351562,138.8000030517578,2023-03-13 10:46:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.86601691457992,138.658984611299,139.0289822272164,138.6460151024955,139.01261515212406,138.6173821012939,139.19614963631068,138.49985072990023,139.82077579702596,138.43922481332558,140.7763182847312,138.51808210589382,-0.02494681076959182,-0.012276206541753616,-0.017655668562071014,138.76250076293945,138.8000030517578,138.80833180745444,138.8000030517578,138.7791659037272,138.8000030517578,139.6241668701172,139.60000610351562,140.4194444232517,140.1999969482422,0.072,0.0,0.144,0.0,9.723,6.389,4.426,2.891,1.401,0.648,3.14,0.048,0.102,0.165,0.111,0.153,0.132,0.285,0.217,0.73,0.261,1.404,0.204,-556483.757,-1130742.455,-786249.8,0.027,0.0,0.006,0.0,0.015,0.0,0.59,0.573,1.153,0.999,1.0
923,138.8000030517578,138.89999389648438,138.6999969482422,138.89999389648438,2023-03-13 10:47:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.9164218997916,138.63357733726895,139.0289822272164,138.6460151024955,139.01830611204304,138.63169083619914,139.18485058868112,138.5031492892486,139.80870041902602,138.4372999471849,140.77496596206225,138.5106343797346,-0.01390186707050134,-0.008535653394361879,0.006426559195205073,138.77499961853027,138.8000030517578,138.80833180745444,138.8000030517578,138.79166539510092,138.8000030517578,139.61916681925456,139.5500030517578,140.41555553012424,140.1999969482422,0.072,0.0,0.144,0.0,9.802,6.465,4.501,2.965,1.474,0.576,3.07,0.012,0.192,0.093,0.183,0.085,0.194,0.205,0.287,0.65,0.334,1.332,0.281,-999246.325,-1627391.872,2161243.103,0.09,0.072,0.066,0.072,0.078,0.072,0.515,0.466,1.079,0.927,0.0
924,138.89999389648438,138.89999389648438,138.8000030517578,138.8000030517578,2023-03-13 10:48:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,138.9164218997916,138.63357733726895,138.99626601011832,138.65373170106332,139.01467293461698,138.6453246239768,139.17092645676598,138.5050732990934,139.79687121433753,138.43312909083826,140.7732688204956,138.50193149688724,-0.013066472958854547,-0.006023982042461972,0.004022703365137659,138.77499961853027,138.8000030517578,138.79999923706055,138.8000030517578,138.80416552225748,138.8000030517578,139.61333351135255,139.5,140.41138886345757,140.1999969482422,0.072,0.072,0.0,0.0,9.723,6.389,4.426,2.891,1.401,0.648,3.14,0.084,0.12,0.141,0.105,0.154,0.112,0.267,0.213,0.713,0.265,1.402,0.215,-1062360.669,-2304223.785,3450316.062,0.018,0.0,0.0,0.0,0.003,0.0,0.583,0.502,1.148,0.999,1.0
926,139.0,139.0,138.89999389648438,139.0,2023-03-13 10:50:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.07504688175482,138.59995235530573,139.0289822272164,138.6460151024955,139.05473396853148,138.65526359006225,139.13304344423725,138.52695594541117,139.7575120354154,138.44248826976036,140.76563640491534,138.49116388805342,0.016778217637323678,0.010680834670337406,0.04646469429752642,138.83749961853027,138.8000030517578,138.81666692097983,138.8000030517578,138.83333206176758,138.8000030517578,139.60375016530355,139.5,140.40374997456868,140.1999969482422,0.0,0.0,0.072,0.0,9.881,6.542,4.576,3.039,1.547,0.504,3.001,0.054,0.289,0.021,0.255,0.039,0.249,0.096,0.341,0.542,0.403,1.254,0.367,828355.102,1301296.42,299051.866,0.117,0.144,0.132,0.144,0.12,0.144,0.432,0.358,1.0,0.856,1.0
927,139.0,139.1999969482422,138.89999389648438,139.10000610351562,2023-03-13 10:51:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.17261303948123,138.57738696051877,139.08094041658907,138.61905843900175,139.09234145829592,138.63765732100094,139.12227041526808,138.53372934059132,139.72934250350264,138.45465804581377,140.75815345138028,138.48824693924473,0.03481813473354123,0.02179882259918483,0.06627077431457451,138.875,138.8499984741211,138.84166717529297,138.8000030517578,138.84999910990396,138.8000030517578,139.5995834986369,139.5,140.40013887617323,140.1999969482422,0.072,0.072,0.144,0.0,9.96,6.619,4.651,3.113,1.62,0.433,2.931,0.052,0.377,0.014,0.347,0.006,0.333,0.016,0.409,0.45,0.466,1.178,0.442,399404.474,638007.886,209796.455,0.162,0.18,0.186,0.216,0.18,0.216,0.358,0.287,0.926,0.785,0.0
928,139.10000610351562,139.10000610351562,139.0,139.0,2023-03-13 10:52:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.18374340925496,138.6412573536845,139.09811874049836,138.6143808780319,139.09234145829592,138.63765732100094,139.1026545526424,138.5453453252873,139.69931348923913,138.46668718214758,140.75241231409672,138.48358805211421,0.04057749018676304,0.029020106118620312,0.05790524019636223,138.91250038146973,138.9499969482422,138.85833358764648,138.8000030517578,138.86249923706055,138.8499984741211,139.59500013987224,139.5,140.3963888804118,140.1999969482422,0.072,0.072,0.0,0.0,9.881,6.542,4.576,3.039,1.547,0.504,3.001,0.132,0.259,0.071,0.278,0.066,0.261,0.074,0.328,0.501,0.385,1.245,0.373,342454.454,478878.262,239947.359,0.063,0.036,0.102,0.144,0.099,0.108,0.426,0.358,0.995,0.856,1.0
930,139.10000610351562,139.10000610351562,139.0,139.10000610351562,2023-03-13 10:54:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.21381579469485,138.7861880200024,139.1753638421928,138.58713882809528,139.14677807135314,138.62322162347107,139.11117042616797,138.54082969590235,139.64351412209118,138.49248685447134,140.74247778662286,138.47592272607247,0.06142891555907681,0.04195222400012635,0.06490857800801564,139.00000190734863,139.0,138.91666793823242,138.9499969482422,138.89166641235352,138.89999389648438,139.58708349863687,139.5,140.38875001271566,140.1999969482422,0.0,0.0,0.072,0.0,9.96,6.619,4.651,3.113,1.62,0.433,2.931,0.082,0.226,0.054,0.37,0.034,0.344,0.008,0.404,0.389,0.439,1.167,0.451,226340.602,331467.657,214201.423,0.072,0.072,0.132,0.108,0.15,0.144,0.349,0.287,0.918,0.785,0.0
931,139.10000610351562,139.10000610351562,139.0,139.0,2023-03-13 10:55:00+03:00,126.5,130.46480072021484,132.9176011657715,134.9000015258789,136.88240188598633,139.70480239868164,143.3000030517578,139.21071166159737,138.8142936789788,139.1901217068946,138.59738058192377,139.15675743851094,138.62324286666487,139.11571465754855,138.55228522038112,139.61632282802782,138.5036780874995,140.73647771072822,138.47152277755302,0.0596644383003877,0.042717871627501694,0.04578046213700304,139.0125026702881,139.0,138.93333435058594,139.0,138.89583333333334,138.89999389648438,139.58250013987222,139.5,140.384583346049,140.1999969482422,0.072,0.072,0.0,0.0,9.881,6.542,4.576,3.039,1.547,0.504,3.001,0.151,0.134,0.137,0.29,0.113,0.272,0.083,0.323,0.441,0.358,1.234,0.382,232869.595,325290.743,303522.973,0.009,0.0,0.048,0.0,0.075,0.072,0.417,0.358,0.986,0.856,1.0
